source_id,corpus,folder_name,material_type,clean_source_path,clean_match_confidence,duplicate_group,report_file_count,report_characters,report_lines,review_status,evidence_level,notes
B0001,book,1860-1914：《Learning to Consume Early Department Stores and the Shaping of the Mo,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\1860-1914：《Learning to Consume Early Department Stores and the Shaping of the Mo.md,1.0,,17,225881,4431,machine_read_complete,V2,
B0002,book,[日]良品計畫株式會社：《MUJI 無印良品》，朱锷 译，2004,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\[日]良品計畫株式會社：《MUJI 無印良品》，朱锷 译，2004_clean.md,1.0,,14,68199,1711,machine_read_complete,V2,
B0003,book,A. H. Munsell：《A color notation》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\A. H. Munsell：《A color notation》.md,1.0,,12,152847,3099,machine_read_complete,V2,
B0004,book,"Adam, Peter：Eileen Gray：Architect, Designer, 1987",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Adam, Peter：Eileen Gray：Architect, Designer, 1987_clean.md",1.0,,18,194849,4719,machine_read_complete,V2,
B0005,book,"Adamson, Glenn; Riello, Giorgio; Teasley, Sarah (eds.), Global Design History, 2011",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Adamson, Glenn; Riello, Giorgio; Teasley, Sarah (eds.), Global Design History, 2011.md",1.0,,22,210406,3867,machine_read_complete,V2,
B0006,book,"Adburgham, Alison：《Libertys a biography of a shop》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Adburgham, Alison：《Libertys a biography of a shop》_clean.md",1.0,,22,216197,4592,machine_read_complete,V2,
B0007,book,Ades：《Photomontage》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Ades：《Photomontage》.md,1.0,,13,162575,3173,machine_read_complete,V2,
B0008,book,Adolf Loos：《Ornament and Crime》，2019,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Adolf Loos：《Ornament and Crime》，2019_clean.md,1.0,,32,163464,4107,machine_read_complete,V2,
B0009,book,Alain Weill：《Graphic Design A History》，2004,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Alain Weill：《Graphic Design A History》，2004.md,1.0,,22,173575,5048,machine_read_complete,V2,
B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Alain Weill：《The Poster A Worldwide Survey and History》，1985.md,1.0,,17,172382,4069,machine_read_complete,V2,
B0011,book,"Alan Cooper, Robert Reimann, David Cronin, Christopher Noessel：《About Face The Essentials of Interaction Design》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Alan Cooper, Robert Reimann, David Cronin, Christopher Noessel：《About Face The Essentials of Interaction Design》_clean.md",1.0,,29,176226,6048,machine_read_complete,V2,
B0012,book,Alastair Duncan：《American Art Deco (1986)》，1986,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Alastair Duncan：《American Art Deco (1986)》，1986_clean.md,1.0,,16,137352,4254,machine_read_complete,V2,
B0013,book,Alexander Lavrentiev：《Alexander Rodchenko Photography 1924-1954》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Alexander Lavrentiev：《Alexander Rodchenko Photography 1924-1954》_clean.md,1.0,,17,114495,2716,machine_read_complete,V2,
B0014,book,"Alexey Brodovitch：《Kerry William Purcell; Alexey Brodovitch -- 2002, 2002 -- Pha",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Alexey Brodovitch：《Kerry William Purcell; Alexey Brodovitch -- 2002, 2002 -- Pha.md",1.0,,14,143665,3252,machine_read_complete,V2,
B0015,book,Alice Rawsthorn：《Hello World Where Design Meets Life》，2013,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Alice Rawsthorn：《Hello World Where Design Meets Life》，2013.md,1.0,,23,162388,4284,machine_read_complete,V2,
B0016,book,Alison Black：《Information Design. Research and practice》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Alison Black：《Information Design. Research and practice》.md,1.0,,57,154706,4447,machine_read_complete,V2,
B0017,book,Alison J. Clarke (ed.)：《Design Anthropology Object Cultures in Transition》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Alison J. Clarke (ed.)：《Design Anthropology Object Cultures in Transition》_clean.md,1.0,,23,151010,3913,machine_read_complete,V2,
B0018,book,Alla Kholmatova：《Design Systems》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Alla Kholmatova：《Design Systems》.md,1.0,,18,160383,3922,machine_read_complete,V2,
B0019,book,Almquist：《Affording Meaning Design-Oriented Research from the Humanities and Social Sciences》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Almquist：《Affording Meaning Design-Oriented Research from the Humanities and Social Sciences》_clean.md,1.0,,12,132938,3094,machine_read_complete,V2,
B0020,book,Ami Ayalon：《The Arabic Print Revolution Cultural Production and Mass Readership》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Ami Ayalon：《The Arabic Print Revolution Cultural Production and Mass Readership》_clean.md,1.0,,18,186907,3953,machine_read_complete,V2,
B0021,book,Andrew Feenberg：《Transforming Technology A Critical Theory Revisited》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Andrew Feenberg：《Transforming Technology A Critical Theory Revisited》.md,1.0,,16,199586,5484,machine_read_complete,V2,
B0022,book,Anne Massey：《Interior Design of the 20th Century》，1990,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Anne Massey：《Interior Design of the 20th Century》，1990_clean.md,1.0,,16,199784,3333,machine_read_complete,V2,
B0023,book,"Anthony Dunne, Fiona Raby：《Design Noir The Secret Life of Electronic Objects》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Anthony Dunne, Fiona Raby：《Design Noir The Secret Life of Electronic Objects》_clean.md",1.0,,28,231755,5481,machine_read_complete,V2,
B0024,book,"Anthony Dunne, Fiona Raby：《Speculative Everything Design, Fiction, and Social Dreaming》，2013",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Anthony Dunne, Fiona Raby：《Speculative Everything Design, Fiction, and Social Dreaming》，2013_clean.md",1.0,,27,458553,4848,machine_read_complete,V2,
B0025,book,"Anthony Dunne：《Hertzian Tales Electronic Products, Aesthetic Experience, and Critical Design》，2005",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Anthony Dunne：《Hertzian Tales Electronic Products, Aesthetic Experience, and Critical Design》，2005.md",1.0,,15,193832,4951,machine_read_complete,V2,
B0026,book,"Anthony Dunne：《Speculative Everything Design, Fiction, and Social Dreaming》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Anthony Dunne：《Speculative Everything Design, Fiction, and Social Dreaming》.md",1.0,,17,119192,2106,machine_read_complete,V2,
B0027,book,Apollonio：《Futurist manifestos》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Apollonio：《Futurist manifestos》.md,1.0,,44,195023,4882,machine_read_complete,V2,
B0028,book,"Appadurai, Arjun (ed.)：The Social Life of Things：Commodities in Cultural Perspective, 1986",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Appadurai, Arjun (ed.)：The Social Life of Things：Commodities in Cultural Perspective, 1986_clean.md",1.0,,18,161444,4156,machine_read_complete,V2,
B0029,book,Armin Hofmann D. Q. Stephenson：《Graphic Design Manual Principles and Practice》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Armin Hofmann D. Q. Stephenson：《Graphic Design Manual Principles and Practice》.md,1.0,,14,191290,4395,machine_read_complete,V2,
B0030,book,Arthur A. Cohen：《Herbert Bayer The Complete Work》，1984,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Arthur A. Cohen：《Herbert Bayer The Complete Work》，1984_clean.md,1.0,,17,185348,4072,machine_read_complete,V2,
B0031,book,Arthur J. Pulos：《American design ethic a history of industrial design to 1940》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Arthur J. Pulos：《American design ethic a history of industrial design to 1940》_clean.md,1.0,,16,181606,4138,machine_read_complete,V2,
B0032,book,"Arturo Escobar：《Designs for the Pluriverse Radical Interdependence, Autonomy, and the Making of Worlds》，2018",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Arturo Escobar：《Designs for the Pluriverse Radical Interdependence, Autonomy, and the Making of Worlds》，2018_clean.md",1.0,,17,195550,4834,machine_read_complete,V2,
B0033,book,Arturo Escobar：《Designs for the Pluriverse，2018》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Arturo Escobar：《Designs for the Pluriverse，2018》.md,1.0,,17,169386,4060,machine_read_complete,V2,
B0034,book,Arwas：《Art deco》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Arwas：《Art deco》.md,1.0,,24,186247,4052,machine_read_complete,V2,
B0035,book,"Aslin, Elizabeth：《The aesthetic movement prelude to Art Nouveau》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Aslin, Elizabeth：《The aesthetic movement prelude to Art Nouveau》_clean.md",1.0,,18,205698,3836,machine_read_complete,V2,
B0036,book,"Attfield：《A View from the interior feminism, women, and design》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Attfield：《A View from the interior feminism, women, and design》.md",1.0,,23,186964,4322,machine_read_complete,V2,
B0037,book,Batchen：《Burning with desire the conception of photography》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Batchen：《Burning with desire the conception of photography》.md,1.0,,14,190014,4426,machine_read_complete,V2,
B0038,book,"Bauer, Arnold J：《Goods, power, history Latin Americas material culture》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Bauer, Arnold J：《Goods, power, history Latin Americas material culture》_clean.md",1.0,,26,661413,3682,machine_read_complete,V2,
B0039,book,Beaumont Newhall：《The History of Photography》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Beaumont Newhall：《The History of Photography》.md,1.0,,22,219465,3983,machine_read_complete,V2,
B0040,book,"Beckert, Sven：Empire of Cotton：A Global History, 2014",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Beckert, Sven：Empire of Cotton：A Global History, 2014_clean.md",1.0,,99,1198814,3763,machine_read_complete,V2,replacement_characters=8
B0041,book,Ben Shneiderman：《Human-Centered AI》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Ben Shneiderman：《Human-Centered AI》.md,1.0,,35,242072,6859,machine_read_complete,V2,
B0042,book,Bernard Tschumi：《Architecture and disjunction》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Bernard Tschumi：《Architecture and disjunction》_clean.md,1.0,,10,120198,2536,machine_read_complete,V2,
B0043,book,"Between Wit and Reason_ Defining Associative, Speculative, -- Malpass, Matt（Cent",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Between Wit and Reason_ Defining Associative, Speculative, -- Malpass, Matt（Cent.md",1.0,,20,217178,5662,machine_read_complete,V2,
B0044,book,Bevis Hillier：《Art Deco of the 20s and 30s》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Bevis Hillier：《Art Deco of the 20s and 30s》_clean.md,1.0,,20,240541,5689,machine_read_complete,V2,
B0045,book,"Bijker, Wiebe E.：《OF BICYCLES BAKELITES AND BULBS》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Bijker, Wiebe E.：《OF BICYCLES BAKELITES AND BULBS》_clean.md",1.0,,25,272160,4484,machine_read_complete,V2,
B0046,book,Bill Moggridge：《Designing Interactions》，2007,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Bill Moggridge：《Designing Interactions》，2007.md,1.0,DUP0002,18,192033,5219,machine_read_complete,V2,
B0047,book,Bipan Chandra：《The rise and growth of economic nationalism in India economic pol,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Bipan Chandra：《The rise and growth of economic nationalism in India economic pol.md,1.0,,23,181755,5108,machine_read_complete,V2,
B0048,book,"Blotkamp, Carel; et al.：De Stijl：The Formative Years, 1917-1922, 1986",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Blotkamp, Carel; et al.：De Stijl：The Formative Years, 1917-1922, 1986_clean.md",1.0,,18,162262,2621,machine_read_complete,V2,
B0049,book,"Bonython, Elizabeth; Burton, Anthony：The Great Exhibitor：The Life and Work of Henry Cole, 2003",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Bonython, Elizabeth; Burton, Anthony：The Great Exhibitor：The Life and Work of Henry Cole, 2003_clean.md",1.0,,24,141774,3750,machine_read_complete,V2,
B0050,book,Brad Frost：《Atomic Design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Brad Frost：《Atomic Design》.md,1.0,,13,192809,5327,machine_read_complete,V2,
B0051,book,Bret Easton Ellis：《White》，2019,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Bret Easton Ellis：《White》，2019_clean.md,1.0,,18,130979,4004,machine_read_complete,V2,
B0052,book,"Briggs, Asa：《Victorian things》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Briggs, Asa：《Victorian things》_clean.md",1.0,,39,2657449,9863,machine_read_complete,V2,
B0053,book,Brigitte Borja de Mozota：《Design Management Using Design to Build Brand Value and Corporate Innovation》，2003,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Brigitte Borja de Mozota：《Design Management Using Design to Build Brand Value and Corporate Innovation》，2003_clean.md,1.0,,39,748181,4772,machine_read_complete,V2,
B0054,book,"Bringing design to software (Terry Winograd, (ed.))",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Bringing design to software (Terry Winograd, (ed.)).md",1.0,,22,288743,6636,machine_read_complete,V2,
B0055,book,Bruno Latour：《We Have Never Been Modern》，1991,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Bruno Latour：《We Have Never Been Modern》，1991_clean.md,1.0,,13,192745,4034,machine_read_complete,V2,
B0056,book,"BUCHANAN, RICHARD. Branzi",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\BUCHANAN, RICHARD. Branzi_clean.md",1.0,,13,159652,4084,machine_read_complete,V2,replacement_characters=6
B0057,book,"Buchanan, Richard; Doordan, Dennis P.; Margolin, Victor (eds.), The Designed World, 2010",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Buchanan, Richard; Doordan, Dennis P.; Margolin, Victor (eds.), The Designed World, 2010.md",1.0,,35,200275,4260,machine_read_complete,V2,
B0058,book,"Buchanan, Richard; Margolin, Victor (eds.), Discovering Design, 1995",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Buchanan, Richard; Margolin, Victor (eds.), Discovering Design, 1995.md",1.0,,30,148299,4148,machine_read_complete,V2,
B0059,book,"Buchanan, Richard; Margolin, Victor (eds.), The Idea of Design, 1995",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Buchanan, Richard; Margolin, Victor (eds.), The Idea of Design, 1995.md",1.0,,31,182958,5532,machine_read_complete,V2,
B0060,book,"Buddensieg, Tilmann; Rogge, Henning：《Industriekultur Peter Behrens and the AEG, 1907-1914》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Buddensieg, Tilmann; Rogge, Henning：《Industriekultur Peter Behrens and the AEG, 1907-1914》_clean.md",1.0,,20,185464,4981,machine_read_complete,V2,
B0061,book,By Edgar Kaufmann：《Introduction To Modern Design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\By Edgar Kaufmann：《Introduction To Modern Design》.md,1.0,,24,210911,5681,machine_read_complete,V2,
B0062,book,Cairo：《The functional art an introduction to information graphics and visualization》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Cairo：《The functional art an introduction to information graphics and visualization》.md,1.0,,28,192229,4779,machine_read_complete,V2,
B0063,book,"Calhoun：《Critical social theory culture, history, and the challenge of difference》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Calhoun：《Critical social theory culture, history, and the challenge of difference》.md",1.0,,17,224963,4402,machine_read_complete,V2,
B0064,book,"Campbell, Joan：《The German Werkbund the politics of reform in the applied arts》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Campbell, Joan：《The German Werkbund the politics of reform in the applied arts》_clean.md",1.0,,19,161071,4426,machine_read_complete,V2,
B0065,book,Carl DiSalvo：《Adversarial Design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Carl DiSalvo：《Adversarial Design》.md,1.0,,32,150809,4697,machine_read_complete,V2,
B0066,book,Carroll Gantz：《Founders of American Industrial Design》，2014,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Carroll Gantz：《Founders of American Industrial Design》，2014_clean.md,1.0,,40,901204,4420,machine_read_complete,V2,
B0067,book,"Carter, Sebastian：Twentieth Century Type Designers, 1987",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Carter, Sebastian：Twentieth Century Type Designers, 1987_clean.md",1.0,,31,179881,4887,machine_read_complete,V2,
B0068,book,"Catherine Cooke：《Russian Avant-Garde Theories of Art, Architecture and the City》，1995",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Catherine Cooke：《Russian Avant-Garde Theories of Art, Architecture and the City》，1995_clean.md",1.0,,18,159160,5115,machine_read_complete,V2,
B0069,book,"Catriona Kelly, David Shepherd：《Constructing Russian culture in the age of revolution, 1881-1940》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Catriona Kelly, David Shepherd：《Constructing Russian culture in the age of revolution, 1881-1940》_clean.md",1.0,,21,187579,4906,machine_read_complete,V2,
B0070,book,"Charles Harvey, Jon Press：《William Morris design and enterprise in Victorian England》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Charles Harvey, Jon Press：《William Morris design and enterprise in Victorian England》_clean.md",1.0,,28,424884,4915,machine_read_complete,V2,
B0071,book,Charles Jencks：《The Language of Post-Modern Architecture》，1977,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Charles Jencks：《The Language of Post-Modern Architecture》，1977_clean.md,1.0,,18,185525,4140,machine_read_complete,V2,
B0072,book,"Charles, Victoria：Neoclassicism, 2019",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Charles, Victoria：Neoclassicism, 2019_clean.md",1.0,,23,210099,5555,machine_read_complete,V2,
B0073,book,"Charlotte Benton, Tim Benton：《Art Deco 1910–1939》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Charlotte Benton, Tim Benton：《Art Deco 1910–1939》_clean.md",1.0,,48,218675,3944,machine_read_complete,V2,
B0074,book,"Charlotte Fiell, Peter Fiell：《1000 Chairs》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Charlotte Fiell, Peter Fiell：《1000 Chairs》_clean.md",1.0,,22,230365,6427,machine_read_complete,V2,
B0075,book,"Charlotte Fiell, Peter Fiell：《Design of the 20th Century》，1999",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Charlotte Fiell, Peter Fiell：《Design of the 20th Century》，1999_clean.md",1.0,,142,1200667,5898,machine_read_complete,V2,
B0076,book,"Charlotte Fiell, Peter Fiell：《Scandinavian Design》，2002",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Charlotte Fiell, Peter Fiell：《Scandinavian Design》，2002_clean.md",1.0,,15,196837,4804,machine_read_complete,V2,
B0077,book,Chermayeff：《Identify. Basic Principles of Identity Design in the Iconic Trademar,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Chermayeff：《Identify. Basic Principles of Identity Design in the Iconic Trademar.md,1.0,,18,193109,5578,machine_read_complete,V2,
B0078,book,Chris Calori：《Signage and Wayfinding Design A Complete Guide to Creating Environ,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Chris Calori：《Signage and Wayfinding Design A Complete Guide to Creating Environ.md,1.0,,16,197577,4937,machine_read_complete,V2,replacement_characters=10
B0079,book,"Christopher A. Reed：《Gutenberg in Shanghai Chinese Print Capitalism, 1876-1937》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Christopher A. Reed：《Gutenberg in Shanghai Chinese Print Capitalism, 1876-1937》.md",1.0,,13,136183,3159,machine_read_complete,V2,
B0080,book,Christopher Breward：《The Culture of Fashion A New History of Fashionable Dress》，1995,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Christopher Breward：《The Culture of Fashion A New History of Fashionable Dress》，1995_clean.md,1.0,,16,169468,3728,machine_read_complete,V2,
B0081,book,"Christopher Burke：《Isotype Design and Contexts, 1925-1971》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Christopher Burke：《Isotype Design and Contexts, 1925-1971》.md",1.0,,16,192614,3617,machine_read_complete,V2,
B0082,book,Christopher Pinney：《Camera Indica The Social Life of Indian Photographs》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Christopher Pinney：《Camera Indica The Social Life of Indian Photographs》.md,1.0,,13,225911,4593,machine_read_complete,V2,
B0083,book,"Clark, Hazel; Brody, David (eds.), Design Studies： A Reader, 2009",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Clark, Hazel; Brody, David (eds.), Design Studies A Reader, 2009.md",1.0,,15,186598,2249,machine_read_complete,V2,
B0084,book,"Clive Dilnot：《A John Heskett Reader Design, History, Economics》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Clive Dilnot：《A John Heskett Reader Design, History, Economics》.md",1.0,,41,180908,4158,machine_read_complete,V2,
B0085,book,Cole Nussbaumer Knaflic：《Storytelling with Data》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Cole Nussbaumer Knaflic：《Storytelling with Data》.md,1.0,,18,178986,4789,machine_read_complete,V2,
B0086,book,Colleen E. Kriger：《Cloth in West African History》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Colleen E. Kriger：《Cloth in West African History》_clean.md,1.0,,13,162341,3955,machine_read_complete,V2,
B0087,book,"Contextual Design_ Defining Customer-Centered Systems -- Beyer, Hugh, Holtzblatt",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Contextual Design_ Defining Customer-Centered Systems -- Beyer, Hugh, Holtzblatt.md",1.0,,28,193718,3262,machine_read_complete,V2,
B0088,book,"Cooke, Catherine：Architectural Drawings of the Russian Avant-Garde, 1990",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Cooke, Catherine：Architectural Drawings of the Russian Avant-Garde, 1990_clean.md",1.0,,21,248428,5480,machine_read_complete,V2,
B0089,book,Craig Clunas：《Superfluous Things Material Culture and Social Status in Early Modern China》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Craig Clunas：《Superfluous Things Material Culture and Social Status in Early Modern China》.md,1.0,,15,165301,4237,machine_read_complete,V2,
B0090,book,"Crane, Walter：The Bases of Design, 1898",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Crane, Walter：The Bases of Design, 1898_clean.md",1.0,,42,991267,7368,machine_read_complete,V2,
B0091,book,"Crawford, Alan：《C.R. Ashbee architect, designer romantic socialist》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Crawford, Alan：《C.R. Ashbee architect, designer romantic socialist》_clean.md",1.0,,47,1628266,3624,machine_read_complete,V2,
B0092,book,Criticality：《and Its Discontents》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Criticality：《and Its Discontents》_clean.md,1.0,,14,192497,4458,machine_read_complete,V2,
B0093,book,"CROSS, NIGEL. From a Design Science to a Design Discipline Understanding Designe",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\CROSS, NIGEL. From a Design Science to a Design Discipline Understanding Designe_clean.md",1.0,,15,146798,4001,machine_read_complete,V2,
B0094,book,"Cross, Nigel; Christiaans, Henri; Dorst, Kees (eds.)：Analysing Design Activity, 1996",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Cross, Nigel; Christiaans, Henri; Dorst, Kees (eds.)：Analysing Design Activity, 1996_clean.md",1.0,,29,180403,4305,machine_read_complete,V2,
B0095,book,"Dabrowski, Magdalena (ed.)：Revolution：Russian Avant-Garde, 1912-1930, 1978",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Dabrowski, Magdalena (ed.)：Revolution：Russian Avant-Garde, 1912-1930, 1978_clean.md",1.0,,16,191242,3452,machine_read_complete,V2,
B0096,book,Dan Saffer：《Designing for Interaction Creating Innovative Applications》，2009,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Dan Saffer：《Designing for Interaction Creating Innovative Applications》，2009_clean.md,1.0,,19,197389,5674,machine_read_complete,V2,
B0097,book,"Daniel Berkeley Updike：《Printing Types Their History, Forms, and Use》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Daniel Berkeley Updike：《Printing Types Their History, Forms, and Use》_clean.md",1.0,,18,200045,3779,machine_read_complete,V2,
B0098,book,"Daniel Kahneman：《Thinking, Fast and Slow》，2011",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Daniel Kahneman：《Thinking, Fast and Slow》，2011_clean.md",1.0,,86,1149335,5289,machine_read_complete,V2,
B0099,book,"David Crowley, Susan E. Reid：《Socialist Spaces Sites of Everyday Life in the Eastern Bloc》，2002",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\David Crowley, Susan E. Reid：《Socialist Spaces Sites of Everyday Life in the Eastern Bloc》，2002_clean.md",1.0,,20,235500,4762,machine_read_complete,V2,
B0100,book,David Crowley：《Warsaw》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\David Crowley：《Warsaw》.md,1.0,,13,193843,4515,machine_read_complete,V2,
B0101,book,David Raizman：《History of Modern Design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\David Raizman：《History of Modern Design》.md,1.0,,24,178477,4352,machine_read_complete,V2,
B0102,book,David Raizman：《History of Modern Design》，2023,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\David Raizman：《History of Modern Design》，2023_clean.md,1.0,,31,177024,4273,machine_read_complete,V2,
B0103,book,Dennis P. Doordan：《Design History An Anthology》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Dennis P. Doordan：《Design History An Anthology》_clean.md,1.0,,26,138708,2387,machine_read_complete,V2,
B0104,book,Deposit Insurance around the World： Issues of Design and -- AslÄ± DemirgÃ1⁄4Ã§-K,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Deposit Insurance around the World： Issues of Design and -- AslÄ± DemirgÃ1⁄4Ã§-K.md,1.0,,19,145722,4575,machine_read_complete,V2,
B0105,book,"Design and Creativity Policy, Management and Practice (Guy Julier Liz Moor (edit",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Design and Creativity Policy, Management and Practice (Guy Julier Liz Moor (edit.md",1.0,,21,238267,6246,machine_read_complete,V2,
B0106,book,Design and the Creation of Value -- John Heskett; Clive Dilnot; Suzan Boztepe --,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Design and the Creation of Value -- John Heskett; Clive Dilnot; Suzan Boztepe --.md,1.0,,19,210981,4528,machine_read_complete,V2,
B0107,book,Design Anthropology in Context _ An Introduction to Design -- Adam Drazin -- Lon,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Design Anthropology in Context _ An Introduction to Design -- Adam Drazin -- Lon.md,1.0,,18,186990,4365,machine_read_complete,V2,
B0108,book,"Design discourse _ history, theory, criticism -- Margolin, Victor, 1941- -- Chic",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Design discourse _ history, theory, criticism -- Margolin, Victor, 1941- -- Chic.md",1.0,,30,332528,9045,machine_read_complete,V2,
B0109,book,Design Fiction_ A Method Toolbox for Design Research in a -- Martin Wiedmer; Sim,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Design Fiction_ A Method Toolbox for Design Research in a -- Martin Wiedmer; Sim.md,1.0,,15,187486,3928,machine_read_complete,V2,
B0110,book,"Design futuring ： sustainability, ethics, and new practice -- Tony Fry -- 1, Lon",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Design futuring ： sustainability, ethics, and new practice -- Tony Fry -- 1, Lon.md",1.0,,25,178316,4922,machine_read_complete,V2,
