section_id,chapter_id,chapter_title,section_title,rank,source_id,corpus,folder_name,similarity_score,mapping_grade,status
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,12,B0503,book,王受之：《世界现代设计史》，2015,0.483813,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,13,B0470,book,"史蒂文·海勒, 西摩·切瓦斯特：《平面设计200年》，2018",0.483286,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,14,B0486,book,朱和平：《世界现代设计史》，2004,0.47817,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,15,B0508,book,"胡天璇, 曾山, 王庆：《外国近现代设计史》，2012",0.476039,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,16,B0101,book,David Raizman：《History of Modern Design》,0.471064,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,17,B0058,book,"Buchanan, Richard; Margolin, Victor (eds.), Discovering Design, 1995",0.468322,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,18,B0468,book,何人可：《工业设计史(第四版)》，2010,0.467433,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,19,B0234,book,Jonathan M. Woodham：《Dictionary of Modern Design》,0.466125,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,20,B0102,book,David Raizman：《History of Modern Design》，2023,0.457762,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,21,B0398,book,"Sparke, Penny, An Introduction to Design and Culture, 1986",0.455592,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,22,B0009,book,Alain Weill：《Graphic Design A History》，2004,0.454303,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,23,B0473,book,周博：《现代设计伦理思想史》，2014,0.452656,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,24,B0498,book,梁梅：《世界现代设计史》，2013,0.447945,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,25,B0264,book,Klaus Krippendorff：《The Semantic Turn A New Foundation For Design》,0.442496,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,26,B0513,book,邵宏：《西方设计：一部为生活制作艺术的历史》，2010,0.440834,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,27,B0517,book,靳埭强：《中国现代设计与包豪斯＝BAUHAUS CHINESE MODERN DESIGN》,0.435666,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,28,B0454,book,Wick：《Teaching at the Bauhaus》,0.435129,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,29,P0007,paper,"Bauhaus Imaginista Haus der Kulturen der Welt, Berlin, -- Basu, Priyanka -- West",0.434897,UNREVIEWED,candidate_needs_review
7.4,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,乌尔姆设计学院,30,B0419,book,"The designed world _ images, objects, environments -- Buchanan, Richard (editor)",0.433294,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,1,B0490,book,李砚祖：《外国设计艺术经典论著选读(下)》，2004,0.531198,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,2,B0468,book,何人可：《工业设计史(第四版)》，2010,0.525826,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,3,B0503,book,王受之：《世界现代设计史》，2015,0.480161,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,4,B0060,book,"Buddensieg, Tilmann; Rogge, Henning：《Industriekultur Peter Behrens and the AEG, 1907-1914》",0.452677,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,5,B0492,book,"杭间, 靳埭强, 胡恩威：《包豪斯道路：历史、遗泽、世界与中国》，2010",0.43528,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,6,B0486,book,朱和平：《世界现代设计史》，2004,0.430113,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,7,B0498,book,梁梅：《世界现代设计史》，2013,0.422235,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,8,B0504,book,"王树良, 张玉花：《现代设计史(白金版)》，2010",0.419692,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,9,B0225,book,John Heskett：《Industrial Design》，1980,0.408839,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,10,B0454,book,Wick：《Teaching at the Bauhaus》,0.40375,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,11,B0075,book,"Charlotte Fiell, Peter Fiell：《Design of the 20th Century》，1999",0.399022,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,12,B0473,book,周博：《现代设计伦理思想史》，2014,0.393386,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,13,B0478,book,大卫·瑞兹曼 (David Raizman)：《现代设计史（第2版）》，2013,0.391884,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,14,B0065,book,Carl DiSalvo：《Adversarial Design》,0.390602,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,15,B0501,book,王受之：《世界平面设计史》，2001,0.390467,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,16,B0489,book,李砚祖：《外国设计艺术经典论著选读(上)》，2004,0.387553,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,17,B0064,book,"Campbell, Joan：《The German Werkbund the politics of reform in the applied arts》",0.382869,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,18,B0234,book,Jonathan M. Woodham：《Dictionary of Modern Design》,0.37905,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,19,B0512,book,赵江洪：《设计艺术的含义》，1999,0.372785,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,20,B0253,book,Kathryn B Hiesinger：《JAPANESE DESIGN A SURVEY SINCE 1950》,0.361272,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,21,B0115,book,"Design, History and Time _ New Temporalities in a Digital -- Hendon, Zoë (editor",0.359888,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,22,B0023,book,"Anthony Dunne, Fiona Raby：《Design Noir The Secret Life of Electronic Objects》",0.359705,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,23,B0189,book,"Heskett, John：《Industrial design》",0.357433,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,24,B0485,book,曹小鸥：《中国现代设计思想：生活、启蒙、变迁》，2018,0.357338,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,25,B0509,book,英彭妮·斯帕克(Penny Sparke)：《唯有粉红 审美品位的性别政治学》,0.356894,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,26,B0221,book,John Clifford：《Graphic Icons Visionaries Who Shaped Modern Graphic Design》，2014,0.355678,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,27,B0235,book,Jonathan M. Woodham：《Twentieth Century Design》,0.354646,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,28,B0482,book,张夫也：《外国现代设计史》，2009,0.348892,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,29,B0416,book,"The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar",0.344518,UNREVIEWED,candidate_needs_review
7.5,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,联邦德国企业设计,30,B0066,book,Carroll Gantz：《Founders of American Industrial Design》，2014,0.342682,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,1,B0509,book,英彭妮·斯帕克(Penny Sparke)：《唯有粉红 审美品位的性别政治学》,0.559041,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,2,B0076,book,"Charlotte Fiell, Peter Fiell：《Scandinavian Design》，2002",0.555197,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,3,B0433,book,Victor Margolin：《World History of Design World War I to World War II》,0.552064,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,4,B0075,book,"Charlotte Fiell, Peter Fiell：《Design of the 20th Century》，1999",0.53063,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,5,B0073,book,"Charlotte Benton, Tim Benton：《Art Deco 1910–1939》",0.528588,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,6,B0400,book,"Sparke, Penny：《An introduction to design and culture 1900 to the present》",0.515579,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,7,B0388,book,Scandinavian Design Alternative Histories (Kjetil Fallan (editor)),0.511277,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,8,B0399,book,"Sparke, Penny; Fisher, Fiona (eds.), The Routledge Companion to Design Studies, 2016",0.501853,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,9,B0253,book,Kathryn B Hiesinger：《JAPANESE DESIGN A SURVEY SINCE 1950》,0.501812,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,10,B0234,book,Jonathan M. Woodham：《Dictionary of Modern Design》,0.490621,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,11,B0461,book,World History Of Design - Volume 2_ World War I To World War -- Victor Margolin,0.478565,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,12,B0498,book,梁梅：《世界现代设计史》，2013,0.475246,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,13,B0292,book,Margolin：《World history of design》,0.473898,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,14,B0468,book,何人可：《工业设计史(第四版)》，2010,0.466568,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,15,B0482,book,张夫也：《外国现代设计史》，2009,0.455447,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,16,B0102,book,David Raizman：《History of Modern Design》，2023,0.454037,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,17,B0289,book,"Margolin, Victor, World History of Design, Volume 2, 2015",0.453528,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,18,B0273,book,"Lees-Maffei, Grace; Houze, Rebecca (eds.)：The Design History Reader, 2010",0.451994,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,19,B0235,book,Jonathan M. Woodham：《Twentieth Century Design》,0.447735,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,20,B0473,book,周博：《现代设计伦理思想史》，2014,0.441582,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,21,B0485,book,曹小鸥：《中国现代设计思想：生活、启蒙、变迁》，2018,0.438032,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,22,B0512,book,赵江洪：《设计艺术的含义》，1999,0.435608,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,23,B0104,book,Deposit Insurance around the World： Issues of Design and -- AslÄ± DemirgÃ1⁄4Ã§-K,0.429103,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,24,B0507,book,维克多·马格林：《世界设计史2：一战至二战》，2015,0.421109,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,25,B0225,book,John Heskett：《Industrial Design》，1980,0.41794,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,26,B0168,book,"Gillian Naylor：《The arts and crafts movement a study of its sources, ideals and influence on design theory》",0.41787,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,27,B0165,book,"Geoffrey Alan Jellicoe, Susan Jellicoe：《The Landscape of Man》，1975",0.416651,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,28,B0074,book,"Charlotte Fiell, Peter Fiell：《1000 Chairs》",0.41494,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,29,B0320,book,"Muthesius, Hermann：The English House, 1979",0.408382,UNREVIEWED,candidate_needs_review
7.6,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,北欧设计的制度基础,30,B0288,book,"Margolin, Victor, World History of Design, Volume 1, 2015",0.404425,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,1,B0253,book,Kathryn B Hiesinger：《JAPANESE DESIGN A SURVEY SINCE 1950》,0.647585,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,2,B0235,book,Jonathan M. Woodham：《Twentieth Century Design》,0.568339,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,3,B0234,book,Jonathan M. Woodham：《Dictionary of Modern Design》,0.486635,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,4,B0482,book,张夫也：《外国现代设计史》，2009,0.483536,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,5,B0084,book,"Clive Dilnot：《A John Heskett Reader Design, History, Economics》",0.461718,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,6,B0006,book,"Adburgham, Alison：《Libertys a biography of a shop》",0.449596,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,7,B0486,book,朱和平：《世界现代设计史》，2004,0.448547,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,8,B0467,book,世界设计史_II_苏联至二战,0.444713,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,9,B0509,book,英彭妮·斯帕克(Penny Sparke)：《唯有粉红 审美品位的性别政治学》,0.439393,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,10,B0400,book,"Sparke, Penny：《An introduction to design and culture 1900 to the present》",0.435435,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,11,B0508,book,"胡天璇, 曾山, 王庆：《外国近现代设计史》，2012",0.433604,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,12,B0498,book,梁梅：《世界现代设计史》，2013,0.422499,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,13,B0075,book,"Charlotte Fiell, Peter Fiell：《Design of the 20th Century》，1999",0.420271,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,14,B0398,book,"Sparke, Penny, An Introduction to Design and Culture, 1986",0.418206,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,15,B0344,book,Penny Sparke：《A century of design design pioneers of the 20th century》,0.413567,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,16,B0345,book,Penny Sparke：《An Introduction to Design and Culture 1900 to the Present》,0.403387,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,17,B0468,book,何人可：《工业设计史(第四版)》，2010,0.402726,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,18,B0189,book,"Heskett, John：《Industrial design》",0.399917,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,19,B0485,book,曹小鸥：《中国现代设计思想：生活、启蒙、变迁》，2018,0.395396,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,20,B0105,book,"Design and Creativity Policy, Management and Practice (Guy Julier Liz Moor (edit",0.390184,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,21,B0226,book,John Heskett：《Toothpicks and Logos Design in Everyday Life》,0.384205,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,22,B0401,book,Sparke：《An introduction to design and culture _ 1900 to the present，2020》,0.383428,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,23,B0225,book,John Heskett：《Industrial Design》，1980,0.382995,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,24,B0433,book,Victor Margolin：《World History of Design World War I to World War II》,0.382909,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,25,B0005,book,"Adamson, Glenn; Riello, Giorgio; Teasley, Sarah (eds.), Global Design History, 2011",0.382505,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,26,B0478,book,大卫·瑞兹曼 (David Raizman)：《现代设计史（第2版）》，2013,0.377615,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,27,B0066,book,Carroll Gantz：《Founders of American Industrial Design》，2014,0.376258,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,28,B0009,book,Alain Weill：《Graphic Design A History》，2004,0.37535,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,29,B0010,book,Alain Weill：《The Poster A Worldwide Survey and History》，1985,0.372895,UNREVIEWED,candidate_needs_review
7.7,CH07,第七章　重建与“优良设计”：欧美、日本的战后制度,日本战后设计重建,30,B0151,book,"Ezio Manzini：《Design, When Everybody Designs An Introduction to Design for Social Innovation》，2015",0.372322,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,1,B0417,book,"The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York",0.425602,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,2,P0062,paper,"Susan E. Reid：《Repenser le Dégel： Versions du socialisme, influences internationales et société soviétique》，2005",0.420412,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,3,B0101,book,David Raizman：《History of Modern Design》,0.416645,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,4,B0145,book,Ellen Lupton：《Mechanical Brides Women and Machines from Home to Office》,0.414056,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,5,B0292,book,Margolin：《World history of design》,0.399961,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,6,B0327,book,"None：《China design now , None》",0.396193,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,7,B0100,book,David Crowley：《Warsaw》,0.395685,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,8,B0515,book,阿德里安·福蒂：《欲求之物：1750年以来的设计与社会》，2001,0.387024,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,9,B0099,book,"David Crowley, Susan E. Reid：《Socialist Spaces Sites of Everyday Life in the Eastern Bloc》，2002",0.380546,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,10,B0315,book,"Miller, Daniel：Material Culture and Mass Consumption, 1987",0.38019,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,11,B0036,book,"Attfield：《A View from the interior feminism, women, and design》",0.379322,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,12,B0286,book,"Margolin, Victor, Design in History, 2009",0.374304,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,13,B0166,book,"George, Kenneth M.; Nordholt, Henk Schulte：《Outward Appearances Dressing State and Society in Indonesia》",0.366886,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,14,B0399,book,"Sparke, Penny; Fisher, Fiona (eds.), The Routledge Companion to Design Studies, 2016",0.363837,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,15,B0162,book,"Gallo, Max：The Poster in History, 1974",0.362799,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,16,B0017,book,Alison J. Clarke (ed.)：《Design Anthropology Object Cultures in Transition》,0.35776,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,17,B0023,book,"Anthony Dunne, Fiona Raby：《Design Noir The Secret Life of Electronic Objects》",0.356066,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,18,B0189,book,"Heskett, John：《Industrial design》",0.35494,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,19,B0005,book,"Adamson, Glenn; Riello, Giorgio; Teasley, Sarah (eds.), Global Design History, 2011",0.353802,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,20,B0108,book,"Design discourse _ history, theory, criticism -- Margolin, Victor, 1941- -- Chic",0.351848,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,21,B0345,book,Penny Sparke：《An Introduction to Design and Culture 1900 to the Present》,0.351664,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,22,B0102,book,David Raizman：《History of Modern Design》，2023,0.349305,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,23,B0339,book,"Paul Greenhalgh：《Ephemeral Vistas The Expositions Universelles, Great Exhibition",0.344052,UNREVIEWED,candidate_needs_review
8.1,CH08,第八章　冷战、社会主义设计、去殖民化与国家建设,冷战展览与生活方式竞争,24,B0115,book,"Design, History and Time _ New Temporalities in a Digital -- Hendon, Zoë (editor",0.34283,UNREVIEWED,candidate_needs_review
